Nome do Curso,Módulo,Nome do Módulo,Aula,Duração,Data Início,Data Fim,Status
Cientista de Dados,2,Excel Intermediário,20. EX 12 - Função SE ll,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,21. Travamento de Células,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,22. EX 14 - Travamento de Celulas,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,23. Gerenciador de Nomes,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,24. EX 15 - Gerenciador de nomes,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,25. Trabalhando com a Matemática,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,26. EX 16 - Trabalhando com a Matemática,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,27. Função Arrumar,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,28. EX 17 - Funça2o Arrumar,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,29. Funções Lógicas (e/ou),N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,30. EX 18 - Funções Lógicas e - ou,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,31. Função Cont.se e Cont.ses,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,32. EX 19 - Função Contse e Contses,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,33. Função Somase e Somases,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,34. EX 20 - Função Somase e Somases,N/D,N/D,N/D,Concluído
Cientista de Dados,2,Excel Intermediário,35. Formatação Condicional Pré-definida,N/D,N/D,N/D,Concluído
